Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
223,1.8739094e-10,1.1594577e-10,0.002484793,0.0025522308
224,5.706762e-07,5.841718e-07,0.0018764467,0.0017079911
225,9.22649e-09,6.956647e-08,0.0019073021,0.0018814746
226,1.9771221e-08,2.3418862e-08,0.001802346,0.0017117619
227,3.589159e-08,2.3077238e-08,0.0017832414,0.0015866937
228,6.350489e-05,5.3085e-05,0.0018177883,0.0017212474
229,2.6915424e-05,2.445769e-05,0.0021209533,0.0021114666
230,1.0157346e-06,8.4605637e-07,0.0020208703,0.0018245898
231,5.5194405e-11,4.0835575e-11,0.0020077599,0.002000609
232,3.2957825e-08,2.0582132e-08,0.002031657,0.001961852
233,4.592049e-08,3.4491443e-08,0.0017855878,0.001706592
234,1.061975e-05,8.68053e-06,0.002177688,0.0018052247
235,3.6105977e-10,2.2058043e-10,0.0021062514,0.0021267552
236,1.0194268e-08,5.0188143e-09,0.0022540723,0.0022024978
237,3.6827464e-07,3.7158495e-07,0.0019259655,0.0017250236
238,5.340143e-08,7.1053634e-08,0.0017922994,0.0017578067
239,6.3609504e-12,4.8077094e-12,0.0019580012,0.0019198817
240,1.9530011e-08,1.414908e-08,0.0017205458,0.0016679257
241,3.1850155e-07,3.094784e-07,0.0019750327,0.0019491051
242,4.282542e-11,3.8185673e-11,0.002286578,0.0024374484
243,1.7658547e-05,1.3778956e-05,0.0022149968,0.0019516504
244,1.764124e-07,1.8198267e-07,0.0020954874,0.0020668053
245,3.120559e-06,2.5007353e-06,0.0021326141,0.002018557
246,7.589961e-10,4.6942955e-10,0.0021640856,0.0022581688
247,9.417456e-05,8.709124e-05,0.0020268604,0.0018493936
248,3.050385e-08,9.6128346e-08,0.002161097,0.0021221412
249,1.1273748e-06,1.1782193e-06,0.001898887,0.001787334
250,7.366676e-12,5.1728036e-12,0.0020540901,0.0021097958
251,3.432934e-06,2.4620356e-06,0.0022838514,0.0021606225
252,2.5970157e-12,1.9255895e-12,0.001790657,0.0017039209
253,8.872484e-08,9.713596e-08,0.0021454406,0.0021185072
254,5.1268535e-07,4.6997278e-07,0.001996675,0.0019396826
255,6.6954936e-10,3.3721154e-10,0.0018924217,0.0017100481
256,9.910201e-06,9.255004e-06,0.0021354177,0.0020338886
