Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
1,3.0533434e-09,1.7834788e-09,0.0020077738,0.0020444437
2,1.8322186e-08,9.088126e-09,0.0023794996,0.002357799
3,3.757108e-09,1.6281196e-09,0.0018732236,0.0017196288
4,0.0002284437,0.0002463569,0.0017544766,0.0017506692
5,7.390419e-10,3.4514935e-10,0.0019337047,0.0017731828
6,1.2129771e-10,6.3607335e-11,0.001979481,0.0019769068
7,2.3042392e-09,1.1667207e-09,0.001937653,0.0018723618
8,6.7788983e-06,5.726777e-06,0.0021282784,0.0020975424
9,1.8777972e-07,1.6366045e-07,0.0020209777,0.0018411459
10,9.457305e-09,4.2522577e-09,0.0018421802,0.0017609238
11,1.1237506e-07,1.1083204e-07,0.0017591182,0.0015967017
12,9.743038e-08,8.8054286e-08,0.0020611593,0.001908468
13,4.1295866e-08,7.5137315e-08,0.0023836042,0.002236476
14,1.2469595e-05,8.885803e-06,0.001971652,0.0018778895
15,2.2082411e-09,1.4048405e-09,0.0021237403,0.0021643916
16,2.441977e-07,2.2871156e-07,0.0024572918,0.0024748235
17,2.1886303e-08,1.0598768e-08,0.0020372611,0.0019791669
18,1.0378812e-08,6.9772437e-09,0.0023785392,0.002532279
19,1.7191304e-10,8.8680084e-11,0.0022782744,0.0023923968
20,1.4224212e-06,1.3123733e-06,0.0021457665,0.0021631126
21,7.1469103e-06,6.0434645e-06,0.0022348897,0.0020402241
22,8.703842e-11,5.929727e-11,0.002645628,0.0027250384
23,1.12389834e-07,1.1964946e-07,0.0024217085,0.0026384436
24,6.369144e-07,5.724083e-07,0.0020104786,0.0018980603
25,5.8753807e-07,4.6350635e-07,0.0024166945,0.0022667975
26,5.3432356e-11,4.037049e-11,0.0021977522,0.002415267
27,4.6794815e-07,4.7519987e-07,0.0021076344,0.0021081213
28,8.427079e-07,8.673421e-07,0.0019219156,0.0017687314
29,6.5314744e-08,9.332392e-08,0.0024643827,0.0023902927
30,3.0906836e-14,2.1365996e-14,0.002001952,0.0021172082
31,4.4830706e-10,1.9720969e-10,0.0019644338,0.0018406729
32,2.374359e-09,1.8302521e-09,0.0021303294,0.00213599
33,0.00010679136,0.00010516412,0.0024264038,0.0024370905
34,4.0428947e-08,3.42413e-08,0.0020676744,0.0018239247
35,6.6922595e-08,9.335073e-08,0.0022280545,0.0022229908
36,5.0089016e-06,4.334993e-06,0.0018034435,0.0016469085
37,8.0493555e-12,5.5009395e-12,0.00206699,0.0019232449
38,1.5222527e-05,1.2399325e-05,0.0023215709,0.0020884145
39,2.247892e-11,1.8145315e-11,0.0021126766,0.0019548035
40,1.246706e-08,8.099558e-09,0.0024441702,0.0024837954
41,2.3389634e-07,2.465004e-07,0.0020019773,0.0018029616
42,4.1892702e-07,3.2547194e-07,0.001998498,0.0020710523
43,1.6123549e-06,1.7263962e-06,0.0021674405,0.0021324127
44,3.207163e-07,2.8427212e-07,0.0018006738,0.0017893387
45,1.7806052e-10,9.194297e-11,0.002433518,0.0025514404
46,2.1942602e-08,1.2808374e-08,0.0017818619,0.0017052295
47,1.5414917e-08,2.1700389e-08,0.0018669479,0.0016960121
48,9.260637e-05,7.543918e-05,0.0026270077,0.0025161365
49,3.1882074e-08,4.5643052e-08,0.0025312896,0.0025769526
