Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
1,1.930037e-10,1.304601e-10,0.0024147658,0.0024917056
2,3.5903238e-12,1.9572662e-12,0.003096622,0.0032141646
3,7.36452e-12,4.8539293e-12,0.0025636028,0.0025631005
4,1.9809751e-05,1.02467975e-05,0.0023961952,0.0025753793
5,1.9059165e-10,1.104271e-10,0.0027998004,0.0028086118
6,4.9485566e-15,3.6355637e-15,0.002671556,0.0028795674
7,4.5515222e-10,3.2044561e-10,0.0025093,0.002612752
8,3.177076e-06,2.7497006e-06,0.0025963394,0.0026104415
9,2.0624459e-08,1.3379574e-08,0.0027582024,0.0027614902
10,7.3122913e-10,4.83497e-10,0.002596535,0.0025942104
11,2.5660455e-08,1.2507059e-08,0.002630566,0.0025485586
12,4.9001575e-10,2.6171962e-10,0.0026291618,0.002552334
13,1.8894356e-07,1.654022e-07,0.0031455809,0.0031725294
14,6.9309965e-07,6.54976e-07,0.0022826903,0.0022271392
15,9.931549e-10,7.778318e-10,0.0027067743,0.0029413549
16,2.0034743e-09,1.3307772e-09,0.0029744764,0.003090589
17,6.7473105e-10,3.9811704e-10,0.0027220887,0.0028771884
18,7.167808e-11,7.117927e-11,0.0027787974,0.0031139224
19,1.6366068e-11,1.145143e-11,0.0026928987,0.0028563004
20,1.1276294e-09,8.21112e-10,0.0030276726,0.0031396202
21,8.018792e-09,8.28667e-08,0.002853362,0.0027495096
22,3.242073e-14,2.5399823e-14,0.003456318,0.0037641355
23,1.9943218e-06,1.6796158e-06,0.002810532,0.0031179448
24,3.73937e-08,5.223251e-08,0.0029397565,0.0030269797
25,6.9615396e-08,7.838591e-08,0.0031492189,0.003063704
26,2.432192e-14,2.0400204e-14,0.0031225588,0.0036452839
27,0.00040374685,0.0003772972,0.0029079965,0.0030875565
28,1.3181321e-08,4.1274006e-08,0.0024811777,0.0024177516
29,3.48686e-08,6.638832e-08,0.0032356426,0.0031949922
30,2.7545302e-15,2.1107214e-15,0.002857744,0.0031880355
31,1.6690657e-10,8.2516854e-11,0.002779845,0.0028187288
32,1.2914161e-09,7.703466e-10,0.0024677564,0.0025319813
33,0.000305608,0.0003405579,0.002757299,0.0029286966
34,1.9949402e-11,1.3685528e-11,0.0026536451,0.0025178308
35,1.4075197e-10,6.773652e-11,0.0028118873,0.0028707099
36,5.333587e-10,3.88609e-10,0.0022673248,0.002329192
37,2.8561216e-13,2.067636e-13,0.0024357473,0.0023163192
38,3.1149066e-09,1.1909749e-09,0.0026346387,0.0025709087
39,2.0437025e-14,1.6644245e-14,0.0026716779,0.0025735362
40,2.768755e-09,1.9586535e-09,0.0029697025,0.0032193763
41,1.0106717e-08,7.977819e-09,0.0028917594,0.002836002
42,1.34613325e-08,8.605662e-08,0.0027366276,0.0029697143
43,1.1391845e-08,8.389637e-09,0.0029700797,0.0031153387
44,2.1375611e-10,1.5880318e-10,0.0026533057,0.0027508726
45,2.2332019e-14,1.8213068e-14,0.002951742,0.0032464685
46,2.7529484e-10,1.3717243e-10,0.0025119162,0.0025822646
47,6.261566e-07,6.188736e-07,0.002391553,0.0024241924
48,2.4507613e-05,2.175462e-05,0.0034695587,0.003541472
49,6.265384e-10,4.4593418e-10,0.0028638607,0.0030120062
50,7.842555e-06,8.078288e-06,0.0027926927,0.0030535546
51,2.1131877e-08,4.5214122e-08,0.002808245,0.002881363
52,9.308117e-08,1.05245284e-07,0.00316199,0.0033468977
53,2.0106992e-10,1.2907993e-10,0.0032199791,0.0031962977
54,7.637932e-06,8.138151e-06,0.0027466966,0.0029322559
55,6.6489356e-09,4.6904325e-09,0.0023503266,0.0025204918
56,9.2125235e-10,4.33893e-10,0.0027001076,0.0026254198
57,8.056571e-07,7.259644e-07,0.0030363847,0.0033862034
58,1.2738934e-06,9.38205e-07,0.0022133929,0.0020881426
59,2.874345e-20,2.6208878e-20,0.0029449598,0.0032076484
60,1.4128336e-08,1.2780666e-08,0.0027857933,0.002801279
61,2.6307012e-10,1.9638892e-10,0.0025190196,0.002449711
62,5.7041107e-06,5.958922e-06,0.0028478755,0.0028532043
63,8.543785e-13,7.1521104e-13,0.002600201,0.0028063166
64,5.41486e-07,5.5515017e-07,0.0029489712,0.003396485
65,6.182438e-12,4.0834974e-12,0.0028901382,0.0030674785
66,2.3441448e-06,1.835712e-06,0.0031231567,0.0029137116
67,5.590419e-11,4.7626764e-11,0.0033111386,0.0033727551
68,2.6794116e-05,2.692058e-05,0.003056281,0.0032060766
69,3.6545142e-11,3.339873e-11,0.002502419,0.0025191042
70,9.856832e-10,6.814639e-10,0.0030202314,0.0030772365
71,1.089591e-08,6.2754824e-09,0.0024984677,0.0025089015
72,5.2908856e-14,4.4311848e-14,0.00341891,0.0034756
73,1.4005924e-09,7.841327e-10,0.0029701632,0.0027237625
74,3.6040582e-10,1.916293e-10,0.0031047876,0.002922604
75,2.8189863e-08,8.139544e-08,0.0026272305,0.002588344
76,5.142035e-16,4.1197089e-16,0.0023113366,0.0022235438
77,3.193807e-07,3.0371768e-07,0.002101023,0.0020697915
78,4.190828e-09,2.3715871e-09,0.0029622298,0.0029727495
79,3.8744818e-10,2.401602e-10,0.0025191074,0.0025338368
80,3.1732823e-05,3.8281076e-05,0.0029955045,0.0033743866
81,4.1258845e-09,2.610439e-09,0.0022995416,0.0023169552
82,5.702456e-14,5.0776054e-14,0.0028509144,0.00298675
83,1.536055e-14,1.07307716e-14,0.0028964765,0.0030474556
84,9.991968e-10,7.2877376e-10,0.0026540922,0.0027851935
85,9.7512845e-11,7.633602e-11,0.0030920946,0.0031725739
86,3.9187827e-07,3.789195e-07,0.0029670189,0.0030366392
87,7.6285005e-09,3.5342056e-09,0.0024456845,0.0024382193
88,5.7311933e-08,7.153844e-08,0.0030525133,0.0032204485
89,9.42828e-10,5.6123983e-10,0.002826399,0.0027767813
90,2.7034472e-10,1.8178627e-10,0.0030109144,0.0032679606
91,8.034069e-14,6.4181685e-14,0.0023883707,0.0024745385
92,4.4534616e-09,5.157963e-08,0.0027032315,0.002806722
93,4.0870554e-13,2.800035e-13,0.002753866,0.0030010783
94,1.0282433e-08,4.4292574e-09,0.002322756,0.0024260534
95,6.916061e-12,5.8104736e-12,0.0028447527,0.0029208104
96,1.8717793e-07,1.7162164e-07,0.0026941989,0.0027516827
97,1.0002983e-09,7.976459e-10,0.0027589728,0.0029907902
98,6.951982e-10,3.1543115e-10,0.0021118755,0.0019682266
99,7.932877e-12,4.9094197e-12,0.0030627768,0.0032456089
100,7.898755e-14,6.133239e-14,0.002576917,0.00249516
101,1.903884e-15,1.6079621e-15,0.0028008323,0.003110748
102,5.010258e-11,3.5108944e-11,0.002555289,0.0024531595
103,1.5629026e-09,9.748211e-10,0.0027548475,0.003017577
104,3.1270776e-08,7.8500456e-08,0.0026470306,0.0026143156
105,7.644981e-06,7.4441277e-06,0.0034740623,0.0034014357
106,6.1638232e-09,2.6682159e-09,0.002677148,0.0024538618
107,1.2798883e-09,7.737962e-10,0.0021307364,0.0020933726
108,6.6328392e-12,6.1524635e-12,0.0029511587,0.0029967357
109,3.3944428e-08,5.4192185e-08,0.002820029,0.0029151153
110,0.00027937253,0.00032377354,0.0031699336,0.0033036608
111,2.4595265e-10,1.6980069e-10,0.002651623,0.0029910866
112,0.0005391215,0.0005292816,0.003125195,0.0028584767
113,7.4854917e-10,5.868288e-10,0.002756034,0.0031274715
114,2.1180922e-06,2.6678258e-06,0.0032853005,0.0037102723
115,5.595842e-09,3.4745522e-09,0.0027037156,0.002807733
116,5.5285792e-08,9.1394256e-08,0.003232019,0.0035424668
117,3.6160063e-06,3.6030463e-06,0.0030329807,0.00318035
118,1.7053235e-07,1.6423863e-07,0.002914162,0.0027931011
