Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
1,7.941396e-09,3.4209688e-09,0.001472773,0.0013492779
2,2.3300133e-08,1.0529463e-08,0.0017098996,0.0015627092
3,5.496094e-08,8.462349e-08,0.0014919562,0.0012959527
4,2.9183098e-05,2.2997456e-05,0.0014000435,0.0012463644
5,6.2718115e-08,9.73391e-08,0.0015951707,0.0013793699
6,7.88701e-09,4.139958e-09,0.0016086544,0.0014922606
7,1.096943e-06,9.037003e-07,0.0015301078,0.0013545151
8,4.4317193e-07,3.722648e-07,0.0017283988,0.0016004114
9,9.676475e-07,6.1523605e-07,0.0014111276,0.0011738862
10,4.0034635e-07,3.1067023e-07,0.0014937888,0.0013502705
11,1.1298006e-05,7.335824e-06,0.001652714,0.001452223
12,3.5997616e-08,1.3414256e-08,0.0014875889,0.0012312982
13,1.2518977e-06,9.736782e-07,0.0017738062,0.0015771025
14,1.931815e-06,1.5717011e-06,0.001672373,0.0014649737
15,4.496909e-07,3.7031273e-07,0.0017964124,0.0017006628
16,9.213323e-05,7.55461e-05,0.0017460932,0.0016087181
17,9.953047e-08,1.1789516e-07,0.0015715881,0.0014491046
18,4.0790113e-05,4.383268e-05,0.0017625445,0.0017519303
19,1.2677366e-07,1.3078923e-07,0.0018340779,0.0017947905
20,2.2927425e-05,2.0415808e-05,0.0017121787,0.0016086248
21,9.2378876e-05,7.890635e-05,0.001577591,0.001344088
22,8.733883e-08,1.0109243e-07,0.0018604882,0.0017802955
23,4.9240407e-05,2.611479e-05,0.0017171133,0.0017024818
24,0.00025574773,0.00022710845,0.0015259726,0.0014192816
25,2.1092342e-06,1.5537775e-06,0.0017883204,0.0015376449
26,1.9677116e-06,1.6055172e-06,0.0015474557,0.0015276369
27,1.2651972e-07,1.3952824e-07,0.0016149606,0.0014880954
28,2.1473244e-07,1.8482434e-07,0.0014626484,0.0012297862
29,1.0954932e-06,6.5824645e-07,0.0017202755,0.0014905352
30,1.1780669e-09,5.7402566e-10,0.0015594335,0.0015204556
31,8.490574e-08,9.0587086e-08,0.0017063167,0.0015191446
32,8.947613e-06,7.862334e-06,0.0013841948,0.0012678815
33,0.00017249063,0.00015642568,0.001786567,0.0016764862
34,4.1842725e-07,2.997821e-07,0.0014699246,0.0011367531
35,2.4756005e-06,1.8905876e-06,0.0016709741,0.0015224271
36,3.882966e-06,3.2291578e-06,0.001360584,0.0011639884
37,7.906767e-09,7.941411e-08,0.0017458292,0.0015695033
38,1.4267811e-05,1.0659661e-05,0.0019039105,0.0016294036
39,2.2750834e-08,1.2866684e-08,0.0017088945,0.0015033087
40,5.0797766e-09,5.1025186e-08,0.001869513,0.0017758182
41,8.698299e-08,9.593719e-08,0.0015894545,0.0013586124
42,5.2295177e-06,4.1095277e-06,0.0015176991,0.0014217389
43,6.789749e-05,7.0692695e-05,0.0017195811,0.0015505106
44,1.0378417e-05,7.307284e-06,0.001446083,0.0013504439
45,2.9836255e-07,2.3756346e-07,0.001878179,0.0018363841
46,5.7774606e-08,9.828233e-08,0.0013227921,0.0011847196
47,1.119444e-06,9.14935e-07,0.0014710109,0.001340271
48,5.1859774e-06,3.7042366e-06,0.0020985424,0.0019061639
49,3.384842e-08,7.144957e-08,0.0018632051,0.0017577785
50,9.624305e-05,9.105247e-05,0.0017572917,0.0017204824
51,8.652533e-07,5.550813e-07,0.0016100575,0.0014192689
52,1.5771662e-06,1.4864961e-06,0.0018868744,0.0018025343
53,1.7087681e-06,1.5731613e-06,0.001892203,0.00177901
54,0.00012583418,0.00012251819,0.0015883148,0.001513451
55,6.825519e-08,1.0645576e-07,0.0015814409,0.0014731758
56,3.2605378e-06,2.6717662e-06,0.0015972656,0.0013508062
57,3.3609722e-05,2.6999256e-05,0.001545091,0.0014411558
58,6.83457e-06,6.291892e-06,0.0015853418,0.0014170005
59,2.520711e-09,1.3856202e-09,0.0017681614,0.0016763083
60,0.00012644143,0.00011389814,0.0016809875,0.0015123109
61,8.876656e-08,1.2580531e-07,0.0017011004,0.0015474373
62,0.00030076955,0.0003043301,0.0020588047,0.0018149785
63,6.913543e-09,3.490348e-09,0.0014961881,0.0013846768
64,2.125806e-06,2.053489e-06,0.0019960492,0.0020452938
65,4.7970485e-07,4.9413427e-07,0.0017476112,0.001624588
66,7.528566e-06,6.1191067e-06,0.0018044998,0.0015142487
67,3.2742905e-06,3.0490044e-06,0.00180932,0.0016028305
68,2.4539653e-05,2.2072643e-05,0.0018166641,0.0016692901
69,6.856582e-09,2.8670302e-09,0.0015063066,0.0013839311
70,7.9881705e-05,7.744767e-05,0.001794025,0.0016545808
71,3.2771486e-06,2.8705092e-06,0.0016839065,0.0015595178
72,3.701753e-07,3.515591e-07,0.0018354893,0.0016735346
73,1.22542865e-08,4.781424e-09,0.0016483822,0.001337847
74,3.5522837e-07,2.617954e-07,0.0018137613,0.0015258292
75,0.00012591701,9.079356e-05,0.0017085487,0.0016151053
76,1.102582e-09,5.109309e-10,0.0016234358,0.0014448628
77,2.6604207e-06,1.8290665e-06,0.0015107339,0.001350866
78,1.0291039e-05,8.14765e-06,0.0017642148,0.0015704957
79,1.4778443e-07,1.1870064e-07,0.0015641135,0.0014279123
80,9.5690186e-05,8.4232095e-05,0.0015640501,0.001488161
81,4.1491353e-07,3.6483422e-07,0.0016344166,0.00151269
82,1.84026e-08,3.4848103e-08,0.0018203134,0.0017529803
83,3.2782492e-09,1.5164606e-09,0.0017702135,0.0017061572
84,7.8084304e-07,8.0594623e-07,0.0016172295,0.0015575838
85,9.95191e-07,7.357475e-07,0.00179952,0.0016049262
