Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
116,8.4925756e-05,8.860928e-05,0.0028554532,0.0031358725
117,6.153164e-09,4.2912416e-09,0.0029796246,0.00339047
118,1.1336047e-09,8.294661e-10,0.003124264,0.003334172
119,2.2266076e-07,1.781223e-07,0.002467998,0.0025457286
120,2.8981811e-10,2.076784e-10,0.0029166606,0.003325829
121,2.5148542e-10,1.5584112e-10,0.003168727,0.0033916777
122,1.4819956e-09,9.93821e-10,0.003069431,0.0034311363
123,7.6041085e-10,5.1843807e-10,0.0027780645,0.0028017426
124,4.4558624e-06,4.7422236e-06,0.0031199825,0.0033607327
125,1.4582715e-09,9.612383e-10,0.0032400258,0.0034964655
126,0.00017792618,0.00017764814,0.0028506415,0.0029891778
127,1.7821005e-13,1.7003326e-13,0.0025539433,0.0026825506
128,1.0802907e-11,8.869979e-12,0.0029590132,0.0031843595
129,2.3310555e-11,2.0348799e-11,0.0032240187,0.0037540854
130,7.800756e-15,6.0595636e-15,0.0033806902,0.0037796968
131,1.453039e-07,1.6854155e-07,0.003374201,0.0036676035
132,2.7728337e-15,2.3024765e-15,0.00278726,0.0027119857
133,3.0326828e-07,2.9250208e-07,0.0027697606,0.0029292153
134,2.9792677e-06,2.7524081e-06,0.0028366628,0.003227286
135,9.472592e-06,7.559036e-06,0.0027586615,0.003234927
136,2.950581e-11,1.9797186e-11,0.00259954,0.0025981534
137,2.2739154e-12,1.9226686e-12,0.0026917045,0.0029785815
138,2.133937e-12,1.670339e-12,0.0031781613,0.0034378779
139,3.0961213e-11,3.0980236e-11,0.0033473088,0.0036520471
140,8.162023e-13,6.555242e-13,0.0025772143,0.0026904305
141,8.0863655e-10,4.576479e-10,0.0027966634,0.0030219967
142,8.397379e-11,7.81522e-11,0.0030211217,0.003408908
143,6.200978e-08,1.1096852e-07,0.003320748,0.0039165197
144,2.4390429e-11,1.7675961e-11,0.0027033268,0.0027866112
145,4.15352e-11,3.8717078e-11,0.0031392134,0.0034175566
146,8.66168e-08,1.133415e-07,0.0031208599,0.0030632634
147,1.1413488e-08,9.0858325e-09,0.0030745296,0.0033336666
148,4.81752e-12,4.494447e-12,0.0030423785,0.0033549063
149,6.033379e-12,4.9039705e-12,0.00280742,0.002944047
150,1.0888223e-13,8.986564e-14,0.0032049713,0.003445992
151,2.3556808e-09,1.442726e-09,0.0026843464,0.002860502
152,7.1009754e-09,4.3000603e-09,0.0022927234,0.0021417327
153,8.0302345e-13,6.443976e-13,0.002629609,0.0027469825
154,3.586255e-08,5.94525e-08,0.0026135368,0.0028916763
155,2.8447893e-13,2.2197225e-13,0.0023348103,0.0023845667
156,2.847762e-07,3.4849887e-07,0.0025746992,0.0026807152
157,5.728689e-13,4.0183167e-13,0.0022682212,0.0023245956
158,1.1462587e-07,1.2760344e-07,0.0029644736,0.0029150029
159,3.3836272e-09,7.923896e-08,0.002360062,0.0024633778
160,3.235274e-14,3.007354e-14,0.00224205,0.002277007
161,6.294536e-06,8.161968e-06,0.0032577438,0.003508803
162,3.676416e-11,2.977861e-11,0.0029558933,0.003004664
163,1.05781226e-07,1.3617584e-07,0.003131935,0.0033142478
164,7.761087e-12,6.937583e-12,0.0028508673,0.0031551602
165,2.3858604e-10,1.566272e-10,0.0023755291,0.0024436712
166,3.5840697e-09,2.59423e-09,0.002777155,0.0028969897
167,3.2227975e-15,1.9374574e-15,0.00277732,0.0028153255
168,7.0063383e-10,5.14471e-10,0.0030899353,0.0032431409
169,5.6021488e-08,6.9538764e-08,0.0030256829,0.0031884033
170,9.1915586e-11,8.918944e-11,0.0023381915,0.0025531158
171,2.0525401e-10,1.2355351e-10,0.0030637435,0.0033015546
172,2.7392e-10,1.5450362e-10,0.0030349276,0.0027167876
173,8.01255e-09,1.969169e-08,0.003041756,0.0034886138
174,3.355787e-13,2.8456024e-13,0.0025336333,0.0025382568
175,5.823279e-11,3.7569513e-11,0.0024610197,0.0024421802
176,1.7006714e-11,1.2622078e-11,0.0026711312,0.0027076332
177,1.5948659e-09,8.029093e-08,0.0031431667,0.0030560629
178,7.550102e-11,5.994534e-11,0.0028902728,0.00342092
179,6.0865236e-11,5.610039e-11,0.0029409835,0.0033958752
180,6.667784e-14,5.5558714e-14,0.0028108973,0.00314049
181,1.3829162e-14,9.802815e-15,0.003005032,0.003348017
182,2.809894e-08,8.640294e-08,0.0024616611,0.0025683495
183,2.5159686e-06,2.1529154e-06,0.0028430915,0.0030788898
184,1.2809766e-10,7.760419e-11,0.0027336804,0.002800376
185,4.8189477e-11,3.3185867e-11,0.002948613,0.0029931904
186,1.8887181e-07,2.4056425e-07,0.0030416888,0.00355165
187,3.9490367e-09,5.123017e-09,0.0029603457,0.0031103618
188,1.8941092e-11,1.2328887e-11,0.0026972394,0.0027361526
189,1.0141512e-08,3.967261e-08,0.0029832202,0.0034182009
190,4.6146878e-10,3.217116e-10,0.002431764,0.0026202183
191,2.7297519e-14,2.1864854e-14,0.0026675302,0.0027672476
192,6.5245954e-11,5.44903e-11,0.0037141526,0.0040954626
193,1.4841326e-09,8.1762286e-10,0.0030729496,0.0030810644
194,2.6030978e-14,2.0244899e-14,0.0021591396,0.0023062224
195,4.1820828e-11,3.3560595e-11,0.0026814225,0.0028019787
196,1.9980535e-09,1.1998442e-09,0.0025241903,0.0026599914
197,6.64212e-12,5.5499854e-12,0.0027168351,0.0029084582
198,2.3585014e-09,1.646243e-09,0.00332282,0.0037192514
199,1.0818583e-05,1.0066366e-05,0.0026371956,0.0026201229
200,3.5403146e-15,2.923323e-15,0.002612562,0.0026019057
201,8.7276773e-13,6.3031427e-13,0.002705502,0.0029315834
202,3.0745728e-06,2.9254877e-06,0.002846697,0.0030706665
203,3.2681733e-06,3.2719377e-06,0.00265542,0.0027753997
204,1.5823745e-11,1.0326193e-11,0.002568756,0.002632365
205,7.900953e-09,5.0694906e-09,0.0027368541,0.0028670582
206,3.9524554e-07,4.4476428e-07,0.0034449014,0.003723819
207,3.365996e-14,2.6665558e-14,0.0034331125,0.0038259295
208,3.4011688e-08,8.382105e-08,0.003288386,0.0036617517
209,9.9467625e-09,1.2441654e-08,0.002805043,0.0025389695
210,1.0062342e-07,1.3356369e-07,0.0029371965,0.0034031486
211,2.366685e-07,2.0213156e-07,0.003083425,0.003269532
212,1.4129368e-08,2.0023188e-08,0.0030641437,0.003297525
213,1.228135e-12,1.0362683e-12,0.002820362,0.0031490184
214,1.954455e-07,2.0713713e-07,0.0029595515,0.0031694106
215,2.8621332e-09,1.9398718e-09,0.002677369,0.0029601187
216,6.0589235e-07,5.739344e-07,0.0028195782,0.0029806858
217,3.9622724e-14,2.9850085e-14,0.002503583,0.0024794193
218,1.5633909e-12,1.3217251e-12,0.0021628141,0.0021162892
219,1.7507883e-08,2.1747583e-08,0.0028034002,0.003229953
220,1.4612528e-11,1.113386e-11,0.0030749177,0.002847783
221,8.690888e-05,9.890213e-05,0.002962287,0.0032236935
222,2.5495164e-09,1.3422321e-09,0.003062419,0.0030218728
223,2.4376907e-19,2.606943e-19,0.0025579692,0.002810602
224,8.4871765e-10,6.452959e-10,0.0031336907,0.0037594547
225,6.449976e-06,6.0510597e-06,0.0028899356,0.003161079
226,1.2723607e-08,8.9809305e-08,0.0027939754,0.0028214399
227,3.2853351e-09,1.9700144e-09,0.0029980582,0.0033141992
228,2.1396428e-11,2.2544307e-11,0.0028384132,0.0029893797
229,2.0520055e-12,1.6869479e-12,0.0028610176,0.0030593672
230,8.312808e-08,1.120072e-07,0.0026146662,0.0027287703
231,3.5463803e-13,2.7106935e-13,0.0022682473,0.0023500116
232,1.4998777e-08,1.1691529e-08,0.0030288259,0.0031541523
233,6.754624e-10,4.5870932e-10,0.003107145,0.00295405
234,7.2681794e-09,4.9587294e-09,0.0031147,0.0034380965
235,0.000121524274,9.820999e-05,0.0029259073,0.0026548074
236,1.3882858e-07,1.3918314e-07,0.0027829348,0.0028179842
237,0.0003580115,0.000394767,0.002869037,0.0030441976
238,1.3469044e-07,1.7107625e-07,0.0031345056,0.003815961
239,1.862948e-08,1.31006965e-08,0.002862554,0.0029798113
240,3.726231e-08,7.37351e-08,0.002671332,0.0027606443
241,5.180569e-08,7.294791e-08,0.003351604,0.003847722
242,8.28429e-13,7.2183817e-13,0.002591953,0.002552559
243,0.00019431057,0.00013731478,0.0026652606,0.002550705
244,3.857147e-19,3.640794e-19,0.0026967973,0.002928886
245,2.2207217e-11,1.9064732e-11,0.0031698965,0.0035595705
246,1.2152492e-06,1.3213199e-06,0.002885384,0.003020884
247,6.52422e-11,6.962187e-11,0.0028803989,0.0032032335
248,2.8009643e-07,3.0987422e-07,0.0030901346,0.0031773099
249,3.5349323e-10,2.6420088e-10,0.00259519,0.0026436888
250,9.250216e-16,7.205685e-16,0.0027054118,0.0029967437
251,1.3298593e-10,7.8553095e-11,0.0024190329,0.0024930986
252,1.5472475e-10,8.755641e-11,0.0025862816,0.0026251294
253,4.493754e-11,4.4835084e-11,0.0028437916,0.0030729452
254,1.1606169e-13,1.2461459e-13,0.0032757185,0.0036157293
255,6.914657e-11,4.211255e-11,0.0029651707,0.0027735804
256,1.3355704e-07,1.4694628e-07,0.00291953,0.0030641158
