Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
239,4.5199436e-10,2.6320457e-10,0.0017365593,0.0016779425
240,1.4014733e-08,6.019967e-09,0.0015330696,0.001455448
241,9.17382e-05,8.093848e-05,0.0018075614,0.0017291956
242,3.095922e-08,9.8727625e-08,0.0021397963,0.0021801116
243,9.290849e-07,7.6999254e-07,0.0022621693,0.0020268827
244,3.666934e-06,3.4519971e-06,0.0017158019,0.0016547159
245,5.781356e-06,4.593826e-06,0.0019987714,0.0018679162
246,1.1272592e-07,1.5058916e-07,0.001992662,0.0020360805
247,0.00025289916,0.00022874007,0.0019340779,0.0017570856
248,2.4760874e-08,8.68657e-08,0.0018800447,0.0017613904
249,2.0816489e-07,2.2046048e-07,0.001744521,0.001584027
250,8.702908e-11,7.164527e-11,0.0020078605,0.0020945058
251,1.2102537e-06,8.345043e-07,0.0021899976,0.0020330606
252,9.288367e-12,6.9992354e-12,0.0016455351,0.0015660124
253,2.3019139e-07,2.1121626e-07,0.001825785,0.001709519
254,1.928974e-07,1.5016516e-07,0.001607267,0.001502006
255,4.2996486e-09,2.3382896e-09,0.0015704621,0.0013988174
256,1.0046214e-05,8.557492e-06,0.001747108,0.0016319323
