Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
1,4.260772e-07,4.2481005e-07,0.0029426108,0.0029989243
2,3.8905162e-14,3.1942575e-14,0.0028489013,0.002959483
3,2.0255932e-08,5.8790206e-08,0.0032016817,0.0032872374
4,5.6226152e-11,4.424028e-11,0.0027863185,0.002874192
5,4.6126744e-14,3.7972385e-14,0.0033999193,0.0037846637
6,1.1090245e-11,9.83977e-12,0.002997627,0.0032689874
7,6.5782646e-09,4.818954e-09,0.0029133852,0.0032064111
8,8.4271257e-10,5.850884e-10,0.0029732622,0.0031440263
9,1.239493e-07,1.3240242e-07,0.003215684,0.0031189492
10,2.3572749e-14,1.8564856e-14,0.0031479334,0.0036097711
11,5.1607264e-12,5.2031873e-12,0.0031749879,0.0034969577
12,2.9209428e-07,3.5575064e-07,0.0027619014,0.0028656772
13,6.138317e-09,3.738666e-09,0.003721357,0.0042708735
14,9.0300364e-07,1.0290096e-06,0.0027924178,0.003128927
15,7.974497e-08,9.897546e-08,0.0027540857,0.0029208648
16,6.4689024e-14,5.124134e-14,0.0023472412,0.002468805
17,2.2596315e-12,2.1591906e-12,0.0027915328,0.0028641098
18,3.6369564e-11,2.3519341e-11,0.0026599774,0.002841518
19,7.036373e-14,6.042367e-14,0.0032480715,0.0036256213
20,1.6004911e-10,1.0700125e-10,0.0026109964,0.00265291
21,1.0845816e-12,7.134448e-13,0.0027086711,0.002837185
22,1.1872778e-12,8.7046445e-13,0.0028301035,0.0030975428
23,2.879186e-12,2.1268603e-12,0.0028432165,0.0030087763
24,2.7329684e-11,2.5921461e-11,0.0028714412,0.0031625153
25,0.0003788215,0.00035304893,0.003072523,0.0032778825
26,1.5195149e-16,1.3029053e-16,0.0034325141,0.0040441584
27,2.476614e-09,1.7174058e-09,0.0034904222,0.003733712
28,1.914378e-09,9.551643e-10,0.0029133998,0.0029102627
29,8.3387334e-08,7.914753e-08,0.0024531952,0.0025509256
30,1.0750126e-09,5.462188e-10,0.003353578,0.0031252215
31,1.6857243e-10,7.44113e-11,0.0029902398,0.0028717432
32,2.6569966e-12,1.9354733e-12,0.0028625445,0.002985656
33,5.0183877e-07,4.832378e-07,0.0028662463,0.002800492
34,6.125252e-13,4.8570046e-13,0.002759486,0.0028038223
35,1.7899342e-10,7.8438894e-11,0.0028769956,0.0029579974
36,3.6604078e-13,2.9756872e-13,0.0026547657,0.0026930748
37,2.8313284e-14,2.2752291e-14,0.002526819,0.0026955996
38,4.4310995e-09,3.0983334e-09,0.002742518,0.0028831973
39,7.750946e-10,3.554042e-10,0.0025180257,0.0024664777
40,3.5870661e-07,3.24736e-07,0.0033344203,0.0037311725
41,2.9852336e-11,2.5198435e-11,0.00266763,0.0027110886
42,3.5787525e-07,3.6851551e-07,0.0031236187,0.0031716065
43,1.3444412e-13,1.0529868e-13,0.0033290696,0.0039828117
44,1.2976672e-14,8.555533e-15,0.0027332464,0.003004194
45,5.498596e-11,3.9004824e-11,0.0028796543,0.003230097
46,2.1510988e-16,1.9916196e-16,0.003049594,0.0033908742
47,2.6398566e-13,1.9449656e-13,0.0031348078,0.0033878456
48,2.2151282e-05,1.8347475e-05,0.0033724504,0.003425257
49,1.07867266e-14,8.9718086e-15,0.0025889727,0.00258437
50,2.9833307e-06,2.5457891e-06,0.0031723718,0.0034900624
51,2.1659831e-10,1.209931e-10,0.0034141894,0.0036393034
52,2.8928155e-12,2.3075057e-12,0.0027117888,0.0031279745
53,2.4266134e-05,2.8957373e-05,0.0033366347,0.0035973445
54,1.1216926e-11,9.8356445e-12,0.002860353,0.0029413633
55,8.011377e-10,3.7660178e-10,0.003122843,0.003386199
56,1.2815766e-11,8.1004856e-12,0.0031686646,0.0034652688
57,2.1957112e-09,1.6451612e-09,0.0032054456,0.003576036
58,1.4859772e-07,1.6825317e-07,0.0032946772,0.003429245
59,2.062738e-11,1.7410403e-11,0.003393466,0.0040949997
60,4.047192e-06,3.800552e-06,0.003214344,0.0035703003
61,6.627813e-11,6.618001e-11,0.0030146097,0.0032595776
62,6.6999706e-10,4.042357e-10,0.0030195306,0.003295766
63,1.6175658e-10,7.999593e-11,0.0025990135,0.0027368919
64,0.00017346117,0.000121165074,0.003225158,0.0034451163
65,1.9011444e-12,1.5966264e-12,0.0033938675,0.003837382
66,4.3608268e-16,3.6310735e-16,0.0035075294,0.004068129
67,1.2724238e-06,1.3153775e-06,0.0031482372,0.0035965003
68,0.000499149,0.00046864513,0.0029597185,0.002927117
69,7.9506894e-11,6.1880355e-11,0.002650774,0.0028242762
70,1.9536816e-12,1.4183775e-12,0.0024118687,0.0024948567
71,1.751563e-09,1.116869e-09,0.0028663336,0.0032876527
72,9.988003e-05,8.9609006e-05,0.0028200322,0.003022075
73,6.6863553e-16,5.089162e-16,0.0026217687,0.002742665
74,1.0629743e-09,6.7510536e-10,0.0029009508,0.003155131
75,5.3837274e-10,2.6404742e-10,0.00235936,0.002483075
76,5.958725e-14,4.69642e-14,0.002904692,0.0030997575
77,3.7790013e-10,2.5166905e-10,0.0028841035,0.0029942947
78,2.856208e-14,1.7463482e-14,0.002945216,0.0032352428
79,2.4782967e-09,1.0174944e-09,0.0027316583,0.0024429706
80,1.5350093e-05,1.4855948e-05,0.0022114746,0.0023386201
81,2.7155958e-16,1.8798639e-16,0.0032763325,0.0031872683
82,9.843246e-11,7.815173e-11,0.003642323,0.0039914893
83,2.245556e-11,1.793989e-11,0.0031012853,0.0033712978
84,3.2906243e-12,2.0606147e-12,0.0028529048,0.0030592736
85,3.307795e-09,6.184734e-08,0.0030325046,0.0027922369
86,5.6866917e-10,2.4901894e-10,0.003268642,0.0030214146
87,2.489313e-10,1.4345214e-10,0.0025848655,0.002635783
88,2.2730396e-11,1.6141529e-11,0.0029816814,0.0028776792
89,5.700449e-12,3.995088e-12,0.0030741347,0.0031914143
90,1.3475997e-10,4.7432034e-11,0.0028828902,0.0027932418
91,2.2900469e-08,1.7045613e-08,0.003165211,0.0031698307
