Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
46,1.1461598e-08,4.4947186e-08,0.0019178089,0.0019106402
47,3.533228e-08,3.211912e-08,0.0020950176,0.0020668574
48,1.4881712e-06,1.1885085e-06,0.0028161367,0.0027927503
49,1.0169696e-09,5.3738425e-10,0.002720709,0.0028270718
50,1.0214962e-06,8.9863767e-07,0.0023472267,0.0025109274
51,2.9592877e-07,2.4739592e-07,0.0022645823,0.002221858
52,7.333977e-08,8.768437e-08,0.0027800973,0.0028759963
53,8.594859e-09,5.6069984e-09,0.00269768,0.0027447226
54,1.4619212e-05,1.457715e-05,0.0023099398,0.0023954248
55,1.0551293e-10,4.3319355e-11,0.0021050011,0.0021926684
56,4.2574786e-08,1.9190098e-08,0.002214008,0.0020653899
57,0.00037913834,0.00035509517,0.0023848314,0.0024781968
58,1.9213512e-05,1.710684e-05,0.0023268699,0.002215049
59,2.7059285e-16,2.1022965e-16,0.0025865813,0.0026625758
60,4.3408377e-06,4.621334e-06,0.0022342855,0.0022786125
61,5.508961e-10,3.1362513e-10,0.0023330054,0.0022690943
62,4.6803452e-06,4.6531063e-06,0.0025617222,0.0025027345
63,1.0050802e-09,6.3090216e-10,0.0020552855,0.0020805164
64,1.0947778e-05,1.1511221e-05,0.0024105662,0.0026541979
65,1.1117381e-09,8.436716e-10,0.0024926758,0.0025862246
66,8.329635e-07,7.815208e-07,0.0025697048,0.0023891225
67,9.139238e-08,1.2544162e-07,0.0026041039,0.0025445877
68,0.00010188685,0.00010201752,0.0024838157,0.002526932
69,5.1933394e-08,5.4427638e-08,0.0022579494,0.0022628845
70,2.7314837e-07,3.0666607e-07,0.0025735095,0.0027086316
71,6.386185e-08,1.05760925e-07,0.0021522695,0.002126132
72,1.0344382e-12,8.026312e-13,0.0029180706,0.0029376643
73,6.7826417e-10,2.9281605e-10,0.0023751745,0.002122889
74,1.8437508e-10,1.15257706e-10,0.002654958,0.0024377482
75,5.0050403e-06,4.015087e-06,0.0023952716,0.0023319812
76,2.388561e-13,1.872734e-13,0.0021805016,0.002063668
77,9.052243e-08,1.2429898e-07,0.0020704325,0.0020740556
78,9.6674796e-08,9.210542e-08,0.0025711944,0.0025728256
79,2.0017088e-08,8.9937e-09,0.0019487852,0.001911518
80,3.1256077e-05,2.6261658e-05,0.0024714763,0.0026782895
81,2.9994743e-07,3.2412504e-07,0.0023221076,0.002390452
82,9.052908e-12,7.489761e-12,0.0027259672,0.0028616358
83,2.831429e-11,1.7552917e-11,0.002452662,0.0024948607
84,8.1476905e-08,9.247271e-08,0.0021457586,0.0021271459
85,3.154797e-10,1.6618217e-10,0.0027035594,0.0027386069
86,1.1232533e-07,1.4687174e-07,0.0026392138,0.0027243926
87,3.6480479e-09,1.4727497e-09,0.002033886,0.0019551294
88,1.17685175e-07,1.7146648e-07,0.002587306,0.0026516267
89,8.400752e-09,4.170141e-09,0.0025104315,0.002433073
90,1.2952907e-07,1.2722845e-07,0.0023829471,0.002453515
91,1.7980689e-10,1.1626334e-10,0.0024806266,0.0025882504
92,3.7652503e-11,3.0081708e-11,0.002811192,0.0029095332
93,8.0424906e-10,5.3376853e-10,0.002347062,0.0024458421
94,3.354458e-08,1.27335795e-08,0.0019676518,0.0019615404
95,4.088246e-10,2.717465e-10,0.0025141845,0.002468599
96,1.2416522e-08,6.9212915e-09,0.0024417266,0.0024040057
97,3.8562624e-09,6.7448994e-08,0.0023004804,0.0023859853
98,2.0077488e-07,1.8309068e-07,0.0017531447,0.0016087281
99,3.245905e-10,1.5014123e-10,0.0025868258,0.002694924
100,6.9172207e-12,5.52118e-12,0.0021134561,0.0019716837
101,8.705988e-12,6.166658e-12,0.002345901,0.0025060275
102,9.9421e-09,4.6490065e-09,0.0021841452,0.002042767
103,8.4908285e-09,1.5023621e-08,0.002437853,0.0024946758
104,4.7421e-07,4.4599764e-07,0.0023337675,0.0022170732
105,1.398803e-08,3.8096942e-08,0.0029232788,0.0027795958
106,2.0062457e-08,7.2504875e-08,0.0025544462,0.0023885798
107,7.58477e-08,1.0211932e-07,0.0024466396,0.0024727464
108,7.908876e-12,6.436097e-12,0.0024017894,0.0023064108
109,5.24211e-06,5.4743696e-06,0.0025485787,0.0025751335
110,0.00031632552,0.00040892672,0.0026214586,0.0026455664
111,3.6947972e-07,3.430426e-07,0.0023033048,0.002468035
112,6.037601e-05,5.2346226e-05,0.0026023334,0.0023510945
113,1.9111585e-10,1.5689385e-10,0.0025979273,0.002887858
114,5.404375e-05,6.245889e-05,0.0027064127,0.002958148
115,1.3002109e-07,1.6773032e-07,0.002456597,0.0025081276
116,1.5264733e-07,1.4458466e-07,0.0027740202,0.0029659355
117,2.1133806e-06,2.3955092e-06,0.0025450715,0.0025989262
118,1.1793896e-06,1.1478688e-06,0.002531451,0.0024487225
119,5.056194e-11,4.24287e-11,0.0024397324,0.002378056
120,3.488493e-07,3.3301242e-07,0.002476718,0.0023395484
121,3.094008e-07,3.0248734e-07,0.0024842604,0.0024462265
122,1.1740161e-08,7.177497e-08,0.0020219227,0.0020550909
123,2.504242e-09,1.4289603e-09,0.0023048595,0.00243919
124,2.8755767e-12,2.1750737e-12,0.0026121312,0.0027317484
125,7.7547774e-08,1.2374781e-07,0.002382789,0.0024982458
126,1.8747848e-09,8.84431e-10,0.0024768687,0.0025225256
127,4.050563e-12,3.3739255e-12,0.002739724,0.0028376519
128,1.3903122e-09,8.181885e-10,0.0025788278,0.002655117
129,2.7644311e-09,1.7905404e-09,0.0025352046,0.0025223591
130,1.9195522e-12,1.6228605e-12,0.002400365,0.0026493745
131,4.4397705e-10,2.2210855e-10,0.002332125,0.0022486253
132,9.947299e-06,9.972948e-06,0.0025574516,0.0024377832
133,6.259227e-13,5.165319e-13,0.0021585438,0.002024381
134,5.671033e-10,4.6474485e-10,0.0022342263,0.0023459455
135,2.304143e-06,1.8345859e-06,0.0024600758,0.002457304
136,1.037523e-06,9.261359e-07,0.0022478565,0.0022006289
137,3.2548644e-09,2.2071116e-09,0.0022905513,0.002247484
138,6.4937694e-10,8.519218e-09,0.0023491639,0.0023613789
139,1.7676322e-07,1.527845e-07,0.0022631257,0.0022157913
140,8.758858e-09,5.018339e-09,0.0023229602,0.0023324746
141,3.2126215e-07,2.3266236e-07,0.0021382193,0.001995662
142,6.1109572e-12,5.2242668e-12,0.0023683645,0.0024612157
143,1.7276506e-08,2.3197517e-08,0.0023246051,0.0025174653
144,5.625345e-10,3.8825904e-10,0.002501044,0.0024112693
145,5.8690654e-07,6.2581813e-07,0.0021919128,0.0021210357
146,6.9441044e-09,3.1397718e-09,0.00218011,0.0020414914
147,1.7795499e-12,1.1215308e-12,0.0019880142,0.0019801797
148,4.5322643e-10,3.1977487e-10,0.0024494964,0.0026045218
149,1.7470073e-06,1.9467516e-06,0.002316403,0.0024756447
150,4.609458e-09,1.6146197e-08,0.002495176,0.0026218065
151,7.4003195e-14,5.0716226e-14,0.0023514447,0.0023523984
152,4.12708e-15,3.3489872e-15,0.0021565356,0.0021092843
153,5.609964e-10,3.673737e-10,0.002439273,0.0025836348
154,1.6102132e-10,9.509688e-11,0.002190803,0.0020819118
155,1.3778212e-09,1.4255833e-08,0.0024347696,0.002654316
156,6.8269804e-07,7.681094e-07,0.0022788623,0.002338058
157,1.958992e-08,5.6468068e-08,0.0023375775,0.0022058452
158,4.3838552e-10,2.114067e-10,0.0020325503,0.0019169287
159,2.7200997e-11,2.2291443e-11,0.0025199028,0.0027346702
160,1.6939515e-08,2.895728e-08,0.0026588175,0.0027981987
161,2.6620086e-11,2.2858927e-11,0.002777898,0.002902439
162,8.8406865e-11,6.119257e-11,0.002515403,0.0023276678
163,1.3225478e-07,1.6979752e-07,0.0024862825,0.0025678778
164,9.540619e-09,5.2627183e-09,0.0023275036,0.0024487267
165,1.6702565e-11,1.2833013e-11,0.002050442,0.0020696758
166,2.1529655e-11,1.7547451e-11,0.0025786383,0.0028522909
167,4.5337805e-09,2.159221e-09,0.002296961,0.002192382
168,2.3464264e-11,2.1039443e-11,0.0026946394,0.0028379776
169,2.6621374e-08,1.10135705e-08,0.001961692,0.0018853692
170,3.8480543e-09,2.2481579e-09,0.0023955419,0.0024310325
171,1.8870177e-09,8.8650487e-10,0.00268656,0.0024172738
172,2.7150658e-11,2.1490247e-11,0.0023804076,0.0023920285
173,4.5503803e-08,5.7032192e-08,0.0023888599,0.0023829862
174,3.185468e-09,1.9840005e-09,0.0023532123,0.0023155021
175,3.610226e-08,2.942922e-08,0.002666852,0.0027429387
176,1.4347107e-08,1.0987104e-08,0.0027125173,0.0028102526
177,1.2361473e-11,1.1531115e-11,0.0026709577,0.0028088377
178,1.8539997e-09,9.58511e-10,0.0020921186,0.0021465747
179,1.1862573e-12,1.0535005e-12,0.002223298,0.0022009532
180,2.3108939e-07,1.953605e-07,0.002472188,0.0026195378
181,3.0521406e-07,3.1543394e-07,0.0022898947,0.0022060634
182,3.5201367e-13,3.0231994e-13,0.0024335068,0.0025308854
183,1.8983785e-11,1.6798521e-11,0.0026155913,0.0026554163
184,6.794528e-12,3.953027e-12,0.0024642427,0.002501815
185,7.298251e-06,7.1779705e-06,0.0025226618,0.0025324652
186,4.167766e-12,3.2191506e-12,0.0022541105,0.0023958858
187,3.9782817e-12,2.7757566e-12,0.0027451324,0.0027405757
188,1.0173064e-09,6.4859146e-10,0.0024283822,0.0024998824
189,9.4348244e-12,7.1988223e-12,0.002187601,0.002108087
190,3.9823894e-10,1.9646496e-10,0.0026448492,0.0026654224
191,2.6484748e-11,2.230774e-11,0.0022554325,0.0023474316
192,3.9493425e-06,3.6269114e-06,0.0021030763,0.0019957807
193,2.044685e-13,1.6743563e-13,0.0023075244,0.002433477
194,1.0485054e-07,1.18776505e-07,0.002428029,0.0024831533
195,1.5749172e-06,1.4199945e-06,0.0023855492,0.002442561
196,1.882434e-06,1.5213903e-06,0.0026136716,0.0025283392
197,6.7779985e-07,7.5282446e-07,0.0025014356,0.0026694224
198,5.5425384e-09,2.9747305e-09,0.0025308842,0.002498102
199,1.423964e-06,9.802643e-07,0.0022924568,0.0020357678
200,1.8558364e-12,1.5591067e-12,0.0023458572,0.002358171
201,1.1789019e-06,1.2121353e-06,0.0024236345,0.0022684874
202,3.1107785e-09,1.356994e-09,0.0019099836,0.00193333
203,4.3005344e-05,6.0107905e-05,0.0021691364,0.0022878023
204,5.484662e-07,5.026519e-07,0.0026462553,0.0026619977
205,1.1604038e-12,8.166181e-13,0.0027208251,0.0027930182
206,8.2969445e-09,5.1625854e-08,0.0023840189,0.0024295733
207,8.4433166e-05,8.689429e-05,0.0027710637,0.0029965185
208,1.5757502e-10,9.149826e-11,0.0024381839,0.0025735714
209,9.4438725e-08,1.0261826e-07,0.0023151338,0.0023304299
210,3.1552636e-09,7.3452476e-08,0.0024988132,0.0022663944
211,1.7845108e-09,1.1349475e-09,0.0022618135,0.0022107991
212,3.6511613e-10,2.1761791e-10,0.0025883552,0.0027336322
213,5.2762616e-10,3.6754905e-10,0.002842029,0.0029142692
214,1.3056263e-07,1.24622e-07,0.0024386037,0.002221367
215,1.0842097e-08,5.0129767e-09,0.0017825243,0.0016798441
216,6.516381e-10,3.3619793e-10,0.002644155,0.0024342474
217,0.00041456165,0.00044177155,0.0024675715,0.0026780202
218,6.021196e-10,2.964201e-10,0.0027627745,0.00258694
219,1.3861064e-07,1.3466868e-07,0.0022828337,0.0021015902
220,3.7020163e-07,3.427664e-07,0.0026544265,0.0024813553
221,7.0823376e-07,6.569144e-07,0.002318191,0.0022317525
222,5.708707e-10,3.269079e-10,0.0020795593,0.0021086738
223,2.284488e-12,1.7379338e-12,0.0024765967,0.00264017
224,5.360695e-08,6.191896e-08,0.0022209892,0.0021769162
225,3.2135217e-12,2.483989e-12,0.0020421348,0.002147619
226,1.4745909e-07,1.7023567e-07,0.0024341557,0.002371837
227,1.8243905e-09,1.2568395e-09,0.0021664444,0.0020297358
228,6.698836e-05,6.109691e-05,0.0021923853,0.0022120392
229,2.381976e-05,1.8012795e-05,0.0025759558,0.002673985
230,7.901761e-07,6.99449e-07,0.0024861854,0.0023510132
231,7.036664e-13,5.461041e-13,0.0022917925,0.0023882138
232,9.0640775e-08,8.899235e-08,0.0025641948,0.0026088285
233,1.6660354e-10,9.1191846e-11,0.0021468527,0.0021113597
234,1.0312623e-06,8.160269e-07,0.0023546512,0.0019791974
235,2.2961934e-11,1.699277e-11,0.0022926931,0.0023661703
236,1.700707e-11,1.1840686e-11,0.0027245523,0.0027718074
237,6.116214e-08,1.1385187e-07,0.00213353,0.002031113
238,2.983079e-07,3.244888e-07,0.001996064,0.00203611
239,2.2171212e-12,1.7100083e-12,0.0021286856,0.0021661727
240,2.6271701e-08,1.0321069e-07,0.0018744625,0.0018883582
241,3.360228e-06,3.273678e-06,0.0025013746,0.0026689356
242,1.3683806e-12,1.0417466e-12,0.0025950766,0.002831516
243,8.185398e-09,3.9440757e-09,0.0026209392,0.0024413809
244,3.5636927e-09,1.6818957e-09,0.0023470744,0.0024156652
245,7.152943e-07,6.436377e-07,0.0024481113,0.0024069578
246,2.7174923e-10,2.5047042e-10,0.0027100807,0.0030362802
247,3.3819706e-05,3.3320477e-05,0.0025029639,0.0024029764
248,2.6076528e-09,1.4697763e-09,0.0027079445,0.0027545306
249,1.5109256e-06,1.3959936e-06,0.0023306801,0.0023161347
250,1.0289627e-14,7.7269005e-15,0.0024337803,0.0026401363
251,4.870234e-07,3.9500932e-07,0.0026050564,0.002495798
252,8.198207e-12,6.1169225e-12,0.0020884846,0.0020711634
253,8.303629e-09,5.677044e-08,0.0025782331,0.0026011951
254,5.693351e-07,5.4565464e-07,0.0023437643,0.0024063066
255,1.7848646e-11,1.4247335e-11,0.0018857156,0.0017687592
256,2.6450518e-06,2.4278263e-06,0.0024084104,0.002414536
