Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
180,8.986472e-10,4.7233056e-10,0.0014822301,0.0013690682
181,0.000112794616,8.809154e-05,0.0014088552,0.0012622705
182,4.887402e-07,4.3963848e-07,0.0017907874,0.0016326508
183,1.3000069e-08,8.143682e-09,0.0011377765,0.0010618091
184,1.3094015e-06,8.416532e-07,0.0014421634,0.0013166758
185,9.025175e-06,9.052948e-06,0.0018275089,0.0017226398
186,0.00013960649,0.00010089606,0.0018960284,0.0017208623
187,3.741974e-08,1.1408279e-07,0.0016998834,0.0016331834
188,0.00032756035,0.00030778965,0.0020006804,0.00201651
189,2.7011445e-05,2.0851207e-05,0.0018858552,0.0015430121
190,6.572597e-07,5.1616666e-07,0.001866106,0.0015157238
191,2.840449e-06,2.41644e-06,0.0013554498,0.0011957102
192,3.8543075e-09,2.0680528e-09,0.0016886526,0.0015220733
193,4.057552e-05,3.3887485e-05,0.0017138699,0.0016390799
194,1.148492e-07,1.316643e-07,0.0012512036,0.0011198896
195,2.8141974e-07,2.8221498e-07,0.0018433713,0.0017157953
196,6.241875e-05,5.3829204e-05,0.001554275,0.0014026727
197,1.85233e-05,1.7769913e-05,0.0017294448,0.0016184078
198,1.4714013e-06,1.2883916e-06,0.0016337435,0.0014429803
199,1.2953288e-06,1.1629022e-06,0.0016644242,0.0014927374
200,3.1389246e-07,3.124524e-07,0.001676514,0.0016294599
201,2.9621037e-07,2.6140987e-07,0.0018672845,0.0017232232
202,3.0715627e-10,1.7797058e-10,0.0020206855,0.0019994052
203,4.711884e-10,2.5727345e-10,0.0020241353,0.0019927581
204,6.83664e-08,9.394285e-08,0.0013498954,0.0011992541
205,2.3816117e-06,2.3963448e-06,0.0016706702,0.0015135803
206,5.602027e-07,3.552954e-07,0.0013805842,0.0012866212
207,1.3493487e-05,8.090995e-06,0.0016657831,0.0015539984
208,1.7217675e-07,1.884255e-07,0.001720457,0.0015462718
209,0.00020482414,0.0001728818,0.0017421071,0.0015831711
210,0.00020775532,0.00019547695,0.0016068541,0.0014899427
211,1.672333e-09,9.519995e-10,0.0017918139,0.0017665959
212,1.5628506e-06,1.3733629e-06,0.0015676103,0.0014063877
213,1.552214e-05,1.5768352e-05,0.0017850521,0.001773398
214,3.7390284e-05,3.69103e-05,0.0015455666,0.0014950332
215,0.00020711502,0.00020873947,0.0015339501,0.0014249125
216,0.00028737032,0.00038636147,0.0020253449,0.0020553065
217,3.9672446e-07,2.7802162e-07,0.0016453364,0.0013401342
218,4.4852462e-05,3.4655448e-05,0.0019303813,0.0018282667
219,2.6756139e-05,2.2951135e-05,0.0019474427,0.0018634317
220,2.5692262e-07,2.3502088e-07,0.0017620812,0.001717015
221,6.866393e-05,6.1203085e-05,0.0014119842,0.0012093137
222,2.3631188e-05,1.4879336e-05,0.0018457172,0.001522967
223,7.4644384e-05,6.49501e-05,0.0019160534,0.0018854511
224,1.4365058e-07,1.7180733e-07,0.0014990222,0.0013069741
225,1.306423e-06,6.0532267e-07,0.001142874,0.00095417624
226,1.9143437e-05,2.3028268e-05,0.0017010308,0.0016104486
227,3.3479753e-07,2.6336124e-07,0.0020841218,0.0018083083
228,4.2188785e-07,3.2157755e-07,0.0014775813,0.0012537787
229,1.2629756e-06,9.3805755e-07,0.001722853,0.0013842238
230,2.1940261e-08,6.0029535e-08,0.0015660865,0.0015031968
231,9.656503e-07,5.430123e-07,0.0014336752,0.0011999564
232,2.2819791e-05,1.9973348e-05,0.001554821,0.0013977924
233,4.6443933e-08,5.559129e-08,0.0019434147,0.0017242228
234,8.174532e-07,8.6012886e-07,0.0015889065,0.0014387412
235,2.3039905e-05,2.124904e-05,0.0015597646,0.0014735202
236,8.848154e-08,1.1974002e-07,0.0017053636,0.001553305
237,5.699709e-08,9.1670294e-08,0.0018321155,0.0016944708
238,3.9620026e-11,3.7653092e-11,0.0019103148,0.0018406947
239,7.52496e-07,5.7197923e-07,0.0016740272,0.0013901828
240,2.3444227e-06,2.0975979e-06,0.0016214672,0.0016021073
241,1.3476978e-07,1.5549674e-07,0.0017550396,0.0016825335
242,2.4543415e-06,2.142714e-06,0.0017382853,0.001640753
243,1.919288e-08,1.7864647e-08,0.0015752983,0.0014433141
244,5.151947e-06,3.4846182e-06,0.0018383882,0.0017340237
245,2.4041278e-06,2.2648817e-06,0.0017134008,0.0016753505
246,1.2712962e-05,1.2717753e-05,0.0018576636,0.0017178836
247,0.00017928824,0.00014245858,0.0017824065,0.001490902
248,3.2899045e-08,3.135407e-08,0.0016116401,0.0015235167
249,1.378007e-06,1.1004519e-06,0.001669534,0.00157417
250,3.2705813e-08,9.6089046e-08,0.0016136632,0.0015229994
251,3.103602e-06,1.8977968e-06,0.0013728235,0.001205636
252,2.6442056e-08,4.68721e-08,0.0014239602,0.0012991007
253,3.5413993e-06,2.7937128e-06,0.001715445,0.0014430296
254,2.5932393e-06,2.5395916e-06,0.0017991448,0.0018428244
255,5.0587834e-05,4.2539672e-05,0.0016988901,0.0014800505
256,8.3964174e-08,1.0425344e-07,0.0015088866,0.0014104847
