Sample,aupnn_prob,mc_prob,aupnn_logit,mc_logit
1,8.3695176e-07,7.05822e-07,0.002260215,0.0021837733
2,7.401649e-12,6.2309853e-12,0.0021315853,0.0021409173
3,1.809212e-08,5.993174e-08,0.0025348852,0.0024757802
4,4.2890566e-08,5.6683543e-08,0.0023716723,0.0023705822
5,5.884561e-14,4.844045e-14,0.0026399374,0.0028607356
6,1.6057433e-10,1.0833313e-10,0.0024652178,0.002602991
7,1.8391049e-07,1.9680152e-07,0.0023949812,0.002580652
8,3.216011e-07,3.24404e-07,0.0026942603,0.0027651968
9,1.4109311e-06,9.837429e-07,0.0023258168,0.0020559612
10,3.1762095e-08,4.0669995e-08,0.0026199208,0.002945834
11,4.000384e-10,2.9394517e-10,0.0024108693,0.0025170879
12,3.7332066e-07,4.197519e-07,0.002219212,0.0022104275
13,1.4344931e-06,1.3987377e-06,0.0029406024,0.0031835346
14,0.0003231513,0.00037586055,0.0022179044,0.00246477
15,1.4631628e-06,1.0551292e-06,0.0019813213,0.0019694453
16,1.8356123e-13,1.5461494e-13,0.0019872263,0.002034699
17,8.741573e-09,4.74561e-09,0.0021659075,0.0021309673
18,6.609175e-08,5.2273773e-08,0.0023155652,0.002435901
19,8.8048796e-13,7.7781797e-13,0.002484599,0.002733578
20,3.9857643e-08,9.597174e-08,0.0021194462,0.0020197912
21,1.9425146e-09,1.0008804e-09,0.002400545,0.0024426475
22,2.5759e-12,1.5566376e-12,0.0022473966,0.002338431
23,2.9857106e-10,1.533357e-10,0.002275842,0.0022643285
24,4.0343767e-10,2.729344e-10,0.0023122923,0.0024228045
25,0.00035605358,0.00031635442,0.0022763445,0.0022590281
26,7.0519504e-14,5.4826213e-14,0.002556339,0.0028568928
27,5.080509e-09,2.7958902e-09,0.002918421,0.0030506907
28,2.063262e-06,1.777235e-06,0.0025660004,0.0025195216
29,3.0632717e-05,2.6484024e-05,0.0020722598,0.0020589572
30,3.4867995e-07,2.7057024e-07,0.0026219394,0.0022755298
31,1.3497933e-08,5.959186e-09,0.0024727418,0.0022431533
32,1.0197544e-11,7.6078545e-12,0.0024123935,0.0024229782
33,2.0913612e-06,1.7873713e-06,0.0021399804,0.001971114
34,3.6790013e-10,1.7941083e-10,0.0022659232,0.002223275
35,2.2325015e-08,7.152492e-08,0.0023127696,0.0022812728
36,2.8880691e-12,2.1874046e-12,0.002128439,0.002037263
37,3.576427e-11,2.7211617e-11,0.0019162435,0.001930888
38,5.6531373e-08,5.1969177e-08,0.002212284,0.002228503
39,1.7392425e-08,8.884283e-09,0.0021980067,0.002100969
40,6.022796e-05,4.768219e-05,0.0025406713,0.0027785623
41,8.075635e-08,1.012557e-07,0.0020140738,0.0019022941
42,0.00031159807,0.00033693685,0.0026198816,0.00260068
43,2.1554679e-13,1.6827686e-13,0.0026611998,0.0029501172
44,1.3434516e-12,9.561022e-13,0.0021637154,0.0022637104
45,6.478952e-10,4.1823708e-10,0.0022857324,0.0023958532
46,7.979502e-15,6.8694114e-15,0.0025902716,0.0029018465
